frame,time,x,y,tile_x,tile_y,vx,vy,state,on_ground,ai_strategy,sees_player,ammo,stun,swap_used
2462,1775851994.516,1633,480,34,10,0,4.4,FLEE,0,GUARD,1,0,0,0
2463,1775851994.532,1633,484,34,10,0,4.95,FLEE,0,GUARD,1,0,0,0
2464,1775851994.548,1633,489,34,10,0,5.5,FLEE,0,GUARD,1,0,0,0
2465,1775851994.564,1633,495,34,10,0,6.05,FLEE,0,GUARD,1,0,0,0
2466,1775851994.58,1633,501,34,10,0,6.6,FLEE,0,GUARD,1,0,0,0
2467,1775851994.596,1633,508,34,10,0,7.15,FLEE,0,GUARD,1,0,0,0
2468,1775851994.612,1633,515,34,10,0,7.7,FLEE,0,GUARD,1,0,0,0
2469,1775851994.628,1633,523,34,10,0,8.25,FLEE,0,GUARD,1,0,0,0
2470,1775851994.644,1633,531,34,11,0,8.8,FLEE,0,GUARD,1,0,0,0
2471,1775851994.66,1633,540,34,11,0,9.35,FLEE,0,GUARD,1,0,0,0
2472,1775851994.676,1633,549,34,11,0,9.9,FLEE,0,GUARD,1,0,0,0
2473,1775851994.692,1633,559,34,11,0,10.45,FLEE,0,GUARD,1,0,0,0
2474,1775851994.708,1633,570,34,11,0,11.0,FLEE,0,GUARD,1,0,0,0
2475,1775851994.725,1633,581,34,12,0,11.55,FLEE,0,GUARD,1,0,0,0
2476,1775851994.741,1633,593,34,12,0,12.1,FLEE,0,GUARD,1,0,0,0
2477,1775851994.757,1633,605,34,12,0,12.65,FLEE,0,GUARD,1,0,0,0
2478,1775851994.773,1633,618,34,12,0,13.2,FLEE,0,GUARD,0,0,0,0
2479,1775851994.789,1633,631,34,13,0,13.75,FLEE,0,GUARD,0,0,0,0
2480,1775851994.806,1633,645,34,13,0,14.3,FLEE,0,GUARD,0,0,0,0
2481,1775851994.821,1633,659,34,13,0,14.85,FLEE,0,GUARD,0,0,0,0
2482,1775851994.837,1633,674,34,14,0,15.4,FLEE,0,GUARD,0,0,0,0
2483,1775851994.853,1638,689,34,14,5,15.95,FLEE,0,GUARD,0,0,0,0
2484,1775851994.869,1643,704,34,14,5,0,FLEE,1,GUARD,0,0,0,0
2485,1775851994.885,1648,704,34,14,5,0.55,FLEE,0,GUARD,0,0,0,0
2486,1775851994.901,1653,704,34,14,5,0,FLEE,1,GUARD,0,0,0,0
2487,1775851994.918,1658,704,34,14,5,0.55,FLEE,0,GUARD,0,0,0,0
2488,1775851994.934,1663,704,34,14,5,0,FLEE,1,GUARD,0,0,0,0
2489,1775851994.95,1668,704,34,14,5,0.55,FLEE,0,GUARD,0,0,0,0
2490,1775851994.966,1673,704,34,14,5,0,FLEE,1,GUARD,0,0,0,0
2491,1775851994.982,1678,683,34,14,5,-21.45,FLEE,0,GUARD,0,0,0,0
2492,1775851994.998,1683,663,35,13,5,-20.9,FLEE,0,GUARD,0,0,0,0
2493,1775851995.014,1688,643,35,13,5,-20.35,FLEE,0,GUARD,0,0,0,0
2494,1775851995.03,1690,624,35,13,5,-19.8,FLEE,0,GUARD,0,0,0,0
2495,1775851995.046,1690,605,35,12,5,-19.25,FLEE,0,GUARD,0,0,0,0
2496,1775851995.062,1690,587,35,12,5,-18.7,FLEE,0,GUARD,0,0,0,0
2497,1775851995.078,1690,569,35,11,5,-18.15,FLEE,0,GUARD,1,0,0,0
2498,1775851995.095,1690,552,35,11,5,-17.6,FLEE,0,GUARD,1,0,0,0
2499,1775851995.111,1695,535,35,11,5,-17.05,FLEE,0,GUARD,1,0,0,0
2500,1775851995.126,1700,519,35,10,5,-16.5,FLEE,0,GUARD,1,0,0,0
2501,1775851995.142,1705,504,35,10,5,-15.95,FLEE,0,GUARD,1,0,0,0
2502,1775851995.158,1710,489,35,10,5,-15.4,FLEE,0,GUARD,1,0,0,0
2503,1775851995.175,1715,475,35,9,5,-14.85,FLEE,0,GUARD,1,0,0,0
2504,1775851995.19,1720,461,35,9,5,-14.3,FLEE,0,GUARD,1,0,0,0
2505,1775851995.206,1725,448,35,9,5,-13.75,FLEE,0,GUARD,1,0,0,0
2506,1775851995.223,1730,435,36,9,5,-13.2,FLEE,0,GUARD,1,0,0,0
2507,1775851995.238,1730,423,36,8,0,-12.65,FLEE,0,GUARD,1,0,0,0
2508,1775851995.254,1730,411,36,8,0,-12.1,FLEE,0,GUARD,0,0,0,0
2509,1775851995.271,1730,400,36,8,0,-11.55,FLEE,0,GUARD,0,0,0,0
2510,1775851995.286,1730,390,36,8,0,-11.0,FLEE,0,GUARD,0,0,0,0
2511,1775851995.302,1730,380,36,7,0,-10.45,FLEE,0,GUARD,0,0,0,0
2512,1775851995.318,1730,371,36,7,0,-9.9,FLEE,0,GUARD,0,0,0,0
2513,1775851995.335,1730,362,36,7,0,-9.35,FLEE,0,GUARD,0,0,0,0
2514,1775851995.351,1730,354,36,7,0,-8.8,FLEE,0,GUARD,0,0,0,0
2515,1775851995.368,1730,346,36,7,0,-8.25,FLEE,0,GUARD,0,0,0,0
2516,1775851995.384,1730,339,36,7,0,-7.7,FLEE,0,GUARD,0,0,0,0
2517,1775851995.4,1730,332,36,6,0,-7.15,FLEE,0,GUARD,0,0,0,0
2518,1775851995.416,1730,326,36,6,0,-6.6,FLEE,0,GUARD,0,0,0,0
2519,1775851995.433,1730,320,36,6,0,-6.05,FLEE,0,GUARD,0,0,0,0
2520,1775851995.449,1730,315,36,6,0,-5.5,FLEE,0,GUARD,0,0,0,0
2521,1775851995.465,1730,311,36,6,0,-4.95,FLEE,0,GUARD,0,0,0,0
2522,1775851995.482,1730,307,36,6,0,-4.4,FLEE,0,GUARD,0,0,0,0
2523,1775851995.498,1730,304,36,6,0,-3.85,FLEE,0,GUARD,0,0,0,0
2524,1775851995.514,1730,301,36,6,0,-3.3,FLEE,0,GUARD,0,0,0,0
2525,1775851995.531,1730,299,36,6,0,-2.75,FLEE,0,GUARD,0,0,0,0
2526,1775851995.547,1730,297,36,6,0,-2.2,FLEE,0,GUARD,0,0,0,0
2527,1775851995.563,1730,296,36,6,0,-1.65,FLEE,0,GUARD,0,0,0,0
2528,1775851995.578,1730,295,36,6,0,-1.1,FLEE,0,GUARD,0,0,0,0
2532,1775851995.643,1730,296,36,6,0,1.1,FLEE,0,GUARD,0,0,0,0
2533,1775851995.659,1730,297,36,6,0,1.65,FLEE,0,GUARD,0,0,0,0
2534,1775851995.675,1730,299,36,6,0,2.2,FLEE,0,GUARD,0,0,0,0
2535,1775851995.69,1730,301,36,6,0,2.75,FLEE,0,GUARD,0,0,0,0
2536,1775851995.707,1730,304,36,6,0,3.3,FLEE,0,GUARD,0,0,0,0
2537,1775851995.722,1730,307,36,6,0,3.85,FLEE,0,GUARD,0,0,0,0
2538,1775851995.739,1730,311,36,6,0,4.4,FLEE,0,GUARD,0,0,0,0
2539,1775851995.755,1730,315,36,6,0,4.95,FLEE,0,GUARD,0,0,0,0
2540,1775851995.772,1730,320,36,6,0,5.5,FLEE,0,GUARD,0,0,0,0
2541,1775851995.788,1730,326,36,6,0,6.05,FLEE,0,GUARD,0,0,0,0
2542,1775851995.803,1730,332,36,6,0,6.6,FLEE,0,GUARD,0,0,0,0
2543,1775851995.819,1730,339,36,7,0,7.15,FLEE,0,GUARD,0,0,0,0
2544,1775851995.836,1730,346,36,7,0,7.7,FLEE,0,GUARD,0,0,0,0
2545,1775851995.852,1730,354,36,7,0,8.25,FLEE,0,GUARD,0,0,0,0
2546,1775851995.868,1730,362,36,7,0,8.8,FLEE,0,GUARD,0,0,0,0
2547,1775851995.885,1730,371,36,7,0,9.35,FLEE,0,GUARD,0,0,0,0
2548,1775851995.901,1730,380,36,7,0,9.9,FLEE,0,GUARD,0,0,0,0
2549,1775851995.918,1730,390,36,8,0,10.45,FLEE,0,GUARD,0,0,0,0
2550,1775851995.934,1730,401,36,8,0,11.0,FLEE,0,GUARD,0,0,0,0
2551,1775851995.95,1730,412,36,8,0,11.55,FLEE,0,GUARD,0,0,0,0
2552,1775851995.967,2357,752,49,15,0,0,FLEE,1,GUARD,0,0,0,0
2554,1775851995.999,2400,752,50,15,-5,0,FLEE,1,GUARD,0,0,0,0
4377,1775852028.727,2116,176,44,3,0,0,IDLE,0,FAR,0,3,0,0
4379,1775852028.758,2116,177,44,3,0,1.1,IDLE,0,FAR,0,3,0,0
4380,1775852028.774,2116,178,44,3,0,1.65,IDLE,0,FAR,0,3,0,0
4381,1775852028.79,2116,180,44,3,0,2.2,IDLE,0,FAR,0,3,0,0
4382,1775852028.806,2116,182,44,3,0,2.75,IDLE,0,FAR,0,3,0,0
4383,1775852028.822,2116,185,44,3,0,3.3,IDLE,0,FAR,0,3,0,0
4384,1775852028.838,2116,188,44,3,0,3.85,IDLE,0,FAR,0,3,0,0
4385,1775852028.854,2116,192,44,4,0,4.4,IDLE,0,FAR,0,3,0,0
4386,1775852028.871,2116,196,44,4,0,4.95,IDLE,0,FAR,0,3,0,0
4387,1775852028.887,2116,201,44,4,0,5.5,IDLE,0,FAR,0,3,0,0
4388,1775852028.903,2116,207,44,4,0,6.05,IDLE,0,FAR,0,3,0,0
4389,1775852028.919,2116,213,44,4,0,6.6,IDLE,0,FAR,0,3,0,0
4390,1775852028.935,2116,220,44,4,0,7.15,IDLE,0,FAR,0,3,0,0
4391,1775852028.951,2116,227,44,4,0,7.7,IDLE,0,FAR,0,3,0,0
4392,1775852028.967,2116,235,44,4,0,8.25,IDLE,0,FAR,0,3,0,0
4393,1775852028.983,2116,243,44,5,0,8.8,IDLE,0,FAR,0,3,0,0
4394,1775852028.999,2116,252,44,5,0,9.35,IDLE,0,FAR,0,3,0,0
4395,1775852029.015,2116,261,44,5,0,9.9,IDLE,0,FAR,0,3,0,0
4396,1775852029.031,2116,271,44,5,0,10.45,IDLE,0,FAR,0,3,0,0
4397,1775852029.047,2116,282,44,5,0,11.0,IDLE,0,FAR,0,3,0,0
4398,1775852029.063,2116,293,44,6,0,11.55,IDLE,0,FAR,0,3,0,0
4399,1775852029.079,2116,305,44,6,0,12.1,IDLE,0,FAR,0,3,0,0
4400,1775852029.095,2116,317,44,6,0,12.65,IDLE,0,FAR,0,3,0,0
4401,1775852029.111,2116,330,44,6,0,13.2,IDLE,0,FAR,0,3,0,0
4402,1775852029.127,2116,343,44,7,0,13.75,IDLE,0,FAR,0,3,0,0
4403,1775852029.143,2116,357,44,7,0,14.3,IDLE,0,FAR,0,3,0,0
4404,1775852029.159,2116,368,44,7,0,0,IDLE,1,FAR,0,3,0,0
4406,1775852029.191,2118,368,44,7,2,0,IDLE,1,FAR,0,3,0,0
4407,1775852029.207,2120,368,44,7,2,0.55,IDLE,0,FAR,0,3,0,0
4408,1775852029.224,2122,368,44,7,2,0,IDLE,1,FAR,0,3,0,0
4409,1775852029.24,2124,368,44,7,2,0.55,IDLE,0,FAR,0,3,0,0
4410,1775852029.256,2126,368,44,7,2,0,IDLE,1,FAR,0,3,0,0
4411,1775852029.273,2128,368,44,7,2,0.55,IDLE,0,FAR,0,3,0,0
4412,1775852029.289,2130,368,44,7,2,0,IDLE,1,FAR,0,3,0,0
4413,1775852029.305,2132,368,44,7,2,0.55,IDLE,0,FAR,0,3,0,0
4414,1775852029.321,2134,368,44,7,2,0,IDLE,1,FAR,0,3,0,0
4415,1775852029.337,2136,368,44,7,2,0.55,IDLE,0,FAR,0,3,0,0
4416,1775852029.353,2138,368,44,7,2,0,IDLE,1,FAR,0,3,0,0
4417,1775852029.37,2140,368,44,7,2,0.55,IDLE,0,FAR,0,3,0,0
4418,1775852029.386,2142,368,44,7,2,0,IDLE,1,FAR,0,3,0,0
4419,1775852029.402,2144,368,44,7,2,0.55,IDLE,0,FAR,0,3,0,0
4420,1775852029.418,2146,368,44,7,2,0,IDLE,1,FAR,0,3,0,0
4421,1775852029.435,2148,368,44,7,2,0.55,IDLE,0,FAR,0,3,0,0
4422,1775852029.451,2150,368,44,7,2,0,IDLE,1,FAR,0,3,0,0
4423,1775852029.466,2152,368,44,7,2,0.55,IDLE,0,FAR,0,3,0,0
4424,1775852029.483,2154,368,44,7,2,0,IDLE,1,FAR,0,3,0,0
4425,1775852029.499,2156,368,44,7,2,0.55,IDLE,0,FAR,0,3,0,0
4426,1775852029.515,2158,368,44,7,2,0,IDLE,1,FAR,0,3,0,0
4427,1775852029.531,2160,368,45,7,2,0.55,IDLE,0,FAR,0,3,0,0
4428,1775852029.547,2160,369,45,7,0,1.1,IDLE,0,FAR,0,3,0,0
4429,1775852029.562,2160,370,45,7,0,1.65,IDLE,0,FAR,0,3,0,0
4430,1775852029.579,2160,372,45,7,0,2.2,IDLE,0,FAR,0,3,0,0
4431,1775852029.595,2160,374,45,7,0,2.75,IDLE,0,FAR,0,3,0,0
4432,1775852029.612,2160,377,45,7,0,3.3,IDLE,0,FAR,0,3,0,0
4433,1775852029.627,2160,380,45,7,0,3.85,IDLE,0,FAR,0,3,0,0
4434,1775852029.644,2160,384,45,8,0,4.4,IDLE,0,FAR,0,3,0,0
4435,1775852029.66,2160,388,45,8,0,4.95,IDLE,0,FAR,0,3,0,0
4436,1775852029.677,2160,393,45,8,0,5.5,IDLE,0,FAR,0,3,0,0
4437,1775852029.693,2160,399,45,8,0,6.05,IDLE,0,FAR,0,3,0,0
4438,1775852029.71,2160,405,45,8,0,6.6,IDLE,0,FAR,0,3,0,0
4439,1775852029.725,2160,412,45,8,0,7.15,IDLE,0,FAR,0,3,0,0
4440,1775852029.742,2160,419,45,8,0,7.7,IDLE,0,FAR,0,3,0,0
4441,1775852029.757,2160,427,45,8,0,8.25,IDLE,0,FAR,0,3,0,0
4442,1775852029.774,2160,435,45,9,0,8.8,IDLE,0,FAR,0,3,0,0
4443,1775852029.789,2160,444,45,9,0,9.35,IDLE,0,FAR,0,3,0,0
4444,1775852029.806,2160,453,45,9,0,9.9,IDLE,0,FAR,0,3,0,0
4445,1775852029.821,2160,463,45,9,0,10.45,IDLE,0,FAR,0,3,0,0
4446,1775852029.837,2160,474,45,9,0,11.0,IDLE,0,FAR,0,3,0,0
4447,1775852029.854,2160,485,45,10,0,11.55,IDLE,0,FAR,0,3,0,0
4448,1775852029.87,2160,497,45,10,0,12.1,IDLE,0,FAR,0,3,0,0
4449,1775852029.886,2160,509,45,10,0,12.65,IDLE,0,FAR,0,3,0,0
4450,1775852029.902,2160,522,45,10,0,13.2,IDLE,0,FAR,0,3,0,0
4451,1775852029.918,2160,535,45,11,0,13.75,IDLE,0,FAR,0,3,0,0
4452,1775852029.934,2160,549,45,11,0,14.3,IDLE,0,FAR,0,3,0,0
4453,1775852029.951,2160,563,45,11,0,14.85,IDLE,0,FAR,0,3,0,0
4454,1775852029.967,2160,578,45,12,0,15.4,IDLE,0,FAR,0,3,0,0
4455,1775852029.984,2160,593,45,12,0,15.95,IDLE,0,FAR,0,3,0,0
4456,1775852030.0,2160,609,45,12,0,16.5,IDLE,0,FAR,0,3,0,0
4457,1775852030.017,2160,626,45,13,0,17.05,IDLE,0,FAR,0,3,0,0
4458,1775852030.033,2158,643,44,13,-2,17.6,IDLE,0,FAR,0,3,0,0
4459,1775852030.05,2156,656,44,13,-2,0,IDLE,1,FAR,0,3,0,0
4460,1775852030.066,2154,656,44,13,-2,0.55,IDLE,0,FAR,0,3,0,0
4461,1775852030.082,2152,656,44,13,-2,0,IDLE,1,FAR,0,3,0,0
4462,1775852030.099,2150,656,44,13,-2,0.55,IDLE,0,FAR,0,3,0,0
4463,1775852030.114,2148,656,44,13,-2,0,IDLE,1,FAR,0,3,0,0
4464,1775852030.131,2146,656,44,13,-2,0.55,IDLE,0,FAR,0,3,0,0
4465,1775852030.146,2144,656,44,13,-2,0,IDLE,1,FAR,0,3,0,0
4466,1775852030.163,2142,656,44,13,-2,0.55,IDLE,0,FAR,0,3,0,0
4467,1775852030.178,2140,656,44,13,-2,0,IDLE,1,FAR,0,3,0,0
4468,1775852030.195,2138,656,44,13,-2,0.55,IDLE,0,FAR,0,3,0,0
4469,1775852030.21,2136,656,44,13,-2,0,IDLE,1,FAR,0,3,0,0
4470,1775852030.227,2134,656,44,13,-2,0.55,IDLE,0,FAR,0,3,0,0
4471,1775852030.243,2132,656,44,13,-2,0,IDLE,1,FAR,0,3,0,0
4472,1775852030.259,2130,656,44,13,-2,0.55,IDLE,0,FAR,0,3,0,0
4473,1775852030.275,2128,656,44,13,-2,0,IDLE,1,FAR,0,3,0,0
4474,1775852030.291,2126,656,44,13,-2,0.55,IDLE,0,FAR,0,3,0,0
4475,1775852030.307,2124,656,44,13,-2,0,IDLE,1,FAR,0,3,0,0
4476,1775852030.323,2122,656,44,13,-2,0.55,IDLE,0,FAR,0,3,0,0
4477,1775852030.34,2122,657,44,13,0,1.1,IDLE,0,FAR,0,3,0,0
4478,1775852030.357,2122,658,44,13,0,1.65,IDLE,0,FAR,0,3,0,0
4479,1775852030.372,2122,660,44,13,0,2.2,IDLE,0,FAR,0,3,0,0
4480,1775852030.388,2122,662,44,13,0,2.75,IDLE,0,FAR,0,3,0,0
4481,1775852030.405,2122,665,44,13,0,3.3,IDLE,0,FAR,0,3,0,0
4482,1775852030.421,2122,668,44,13,0,3.85,IDLE,0,FAR,0,3,0,0
4483,1775852030.438,2122,672,44,14,0,4.4,IDLE,0,FAR,0,3,0,0
4484,1775852030.453,2122,676,44,14,0,4.95,IDLE,0,FAR,0,3,0,0
4485,1775852030.469,2122,681,44,14,0,5.5,IDLE,0,FAR,0,3,0,0
4486,1775852030.486,2122,687,44,14,0,6.05,IDLE,0,FAR,0,3,0,0
4487,1775852030.502,2122,693,44,14,0,6.6,IDLE,0,FAR,0,3,0,0
4488,1775852030.519,2122,700,44,14,0,7.15,IDLE,0,FAR,0,3,0,0
4489,1775852030.535,2122,707,44,14,0,7.7,IDLE,0,FAR,0,3,0,0
4490,1775852030.551,2122,715,44,14,0,8.25,IDLE,0,FAR,0,3,0,0
4491,1775852030.566,2122,723,44,15,2,8.8,IDLE,0,FAR,0,3,0,0
4492,1775852030.583,2122,732,44,15,2,9.35,IDLE,0,FAR,0,3,0,0
4493,1775852030.599,2122,741,44,15,2,9.9,IDLE,0,FAR,0,3,0,0
4494,1775852030.615,2122,751,44,15,2,10.45,IDLE,0,FAR,0,3,0,0
4495,1775852030.631,2122,752,44,15,2,0,IDLE,1,FAR,0,3,0,0
4991,1775852038.694,1349,272,28,5,0,0,FLEE,1,FAR,0,3,0,0
4993,1775852038.727,1344,272,28,5,-5,0,FLEE,1,FAR,0,3,0,0
4994,1775852038.743,1339,272,27,5,-5,0.55,FLEE,0,FAR,0,3,0,0
4995,1775852038.759,1334,272,27,5,-5,0,FLEE,1,FAR,0,3,0,0
4996,1775852038.775,1329,272,27,5,-5,0.55,FLEE,0,FAR,0,3,0,0
4997,1775852038.791,1324,272,27,5,-5,0,FLEE,1,FAR,0,3,0,0
4998,1775852038.807,1319,272,27,5,-5,0.55,FLEE,0,FAR,0,3,0,0
4999,1775852038.823,1314,272,27,5,-5,0,FLEE,1,FAR,0,3,0,0
5000,1775852038.839,1309,272,27,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5001,1775852038.855,1304,272,27,5,-5,0,FLEE,1,FAR,0,3,0,0
5002,1775852038.871,1299,272,27,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5003,1775852038.887,1294,272,26,5,-5,0,FLEE,1,FAR,0,3,0,0
5004,1775852038.902,1289,272,26,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5005,1775852038.919,1284,272,26,5,-5,0,FLEE,1,FAR,0,3,0,0
5006,1775852038.935,1279,272,26,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5007,1775852038.951,1274,272,26,5,-5,0,FLEE,1,FAR,0,3,0,0
5008,1775852038.968,1269,272,26,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5009,1775852038.984,1264,272,26,5,-5,0,FLEE,1,FAR,0,3,0,0
5010,1775852039.0,1259,272,26,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5011,1775852039.016,1254,272,26,5,-5,0,FLEE,1,FAR,0,3,0,0
5012,1775852039.033,1249,272,26,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5013,1775852039.049,1244,272,25,5,-5,0,FLEE,1,FAR,0,3,0,0
5014,1775852039.065,1239,272,25,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5015,1775852039.08,1234,272,25,5,-5,0,FLEE,1,FAR,0,3,0,0
5016,1775852039.097,1229,272,25,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5017,1775852039.113,1224,272,25,5,-5,0,FLEE,1,FAR,0,3,0,0
5018,1775852039.128,1219,272,25,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5019,1775852039.145,1214,272,25,5,-5,0,FLEE,1,FAR,0,3,0,0
5020,1775852039.161,1209,272,25,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5021,1775852039.176,1204,272,25,5,-5,0,FLEE,1,FAR,0,3,0,0
5022,1775852039.193,1199,272,24,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5023,1775852039.209,1194,272,24,5,-5,0,FLEE,1,FAR,0,3,0,0
5024,1775852039.224,1189,272,24,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5025,1775852039.241,1184,272,24,5,-5,0,FLEE,1,FAR,0,3,0,0
5026,1775852039.258,1179,272,24,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5027,1775852039.274,1174,272,24,5,-5,0,FLEE,1,FAR,0,3,0,0
5028,1775852039.29,1169,272,24,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5029,1775852039.305,1164,272,24,5,-5,0,FLEE,1,FAR,0,3,0,0
5030,1775852039.322,1159,272,24,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5031,1775852039.339,1154,272,24,5,-5,0,FLEE,1,FAR,0,3,0,0
5032,1775852039.356,1149,272,23,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5033,1775852039.372,1144,272,23,5,-5,0,FLEE,1,FAR,0,3,0,0
5034,1775852039.387,1139,272,23,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5035,1775852039.404,1134,272,23,5,-5,0,FLEE,1,FAR,0,3,0,0
5036,1775852039.42,1129,272,23,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5037,1775852039.436,1124,272,23,5,-5,0,FLEE,1,FAR,0,3,0,0
5038,1775852039.451,1119,272,23,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5039,1775852039.468,1114,272,23,5,-5,0,FLEE,1,FAR,0,3,0,0
5040,1775852039.484,1109,272,23,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5041,1775852039.499,1104,272,23,5,-5,0,FLEE,1,FAR,0,3,0,0
5042,1775852039.516,1099,272,22,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5043,1775852039.532,1094,272,22,5,-5,0,FLEE,1,FAR,0,3,0,0
5044,1775852039.548,1089,272,22,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5045,1775852039.563,1084,272,22,5,-5,0,FLEE,1,FAR,0,3,0,0
5046,1775852039.58,1079,272,22,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5047,1775852039.596,1074,272,22,5,-5,0,FLEE,1,FAR,0,3,0,0
5048,1775852039.612,1069,272,22,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5049,1775852039.627,1064,272,22,5,-5,0,FLEE,1,FAR,0,3,0,0
5050,1775852039.644,1059,272,22,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5051,1775852039.66,1054,272,21,5,-5,0,FLEE,1,FAR,0,3,0,0
5052,1775852039.676,1049,272,21,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5053,1775852039.691,1044,272,21,5,-5,0,FLEE,1,FAR,0,3,0,0
5054,1775852039.708,1039,272,21,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5055,1775852039.724,1034,272,21,5,-5,0,FLEE,1,FAR,0,3,0,0
5056,1775852039.74,1029,272,21,5,-5,0.55,FLEE,0,FAR,0,3,0,0
5278,1775852043.347,1024,272,21,5,-5,0.55,FLEE,0,GUARD,0,3,0,0
5279,1775852043.363,1029,272,21,5,5,0,FLEE,1,GUARD,0,3,0,0
5280,1775852043.38,1034,272,21,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5281,1775852043.396,1039,272,21,5,5,0,FLEE,1,GUARD,0,3,0,0
5282,1775852043.412,1044,272,21,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5283,1775852043.428,1049,272,21,5,5,0,FLEE,1,GUARD,0,3,0,0
5284,1775852043.444,1054,272,21,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5285,1775852043.46,1059,272,22,5,5,0,FLEE,1,GUARD,0,3,0,0
5286,1775852043.477,1064,272,22,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5287,1775852043.494,1069,272,22,5,5,0,FLEE,1,GUARD,0,3,0,0
5288,1775852043.51,1074,272,22,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5289,1775852043.526,1079,272,22,5,5,0,FLEE,1,GUARD,0,3,0,0
5290,1775852043.542,1084,272,22,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5291,1775852043.558,1089,272,22,5,5,0,FLEE,1,GUARD,0,3,0,0
5292,1775852043.574,1094,272,22,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5293,1775852043.59,1099,272,22,5,5,0,FLEE,1,GUARD,0,3,0,0
5294,1775852043.607,1104,272,23,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5295,1775852043.623,1109,272,23,5,5,0,FLEE,1,GUARD,0,3,0,0
5296,1775852043.639,1114,272,23,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5297,1775852043.655,1119,272,23,5,5,0,FLEE,1,GUARD,0,3,0,0
5298,1775852043.671,1124,272,23,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5299,1775852043.687,1129,272,23,5,5,0,FLEE,1,GUARD,0,3,0,0
5300,1775852043.703,1134,272,23,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5301,1775852043.719,1139,272,23,5,5,0,FLEE,1,GUARD,0,3,0,0
5302,1775852043.735,1144,272,23,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5303,1775852043.751,1149,272,23,5,5,0,FLEE,1,GUARD,0,3,0,0
5304,1775852043.767,1154,272,24,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5305,1775852043.783,1159,272,24,5,5,0,FLEE,1,GUARD,0,3,0,0
5306,1775852043.799,1164,272,24,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5307,1775852043.815,1169,272,24,5,5,0,FLEE,1,GUARD,0,3,0,0
5308,1775852043.831,1174,272,24,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5309,1775852043.847,1179,272,24,5,5,0,FLEE,1,GUARD,0,3,0,0
5310,1775852043.864,1184,272,24,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5311,1775852043.88,1189,272,24,5,5,0,FLEE,1,GUARD,0,3,0,0
5312,1775852043.896,1194,272,24,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5313,1775852043.912,1199,272,24,5,5,0,FLEE,1,GUARD,0,3,0,0
5314,1775852043.928,1204,272,25,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5315,1775852043.944,1209,272,25,5,5,0,FLEE,1,GUARD,0,3,0,0
5316,1775852043.96,1214,272,25,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5317,1775852043.976,1219,272,25,5,5,0,FLEE,1,GUARD,0,3,0,0
5318,1775852043.992,1224,272,25,5,5,0.55,FLEE,0,GUARD,0,3,0,0
5319,1775852044.008,1229,272,25,5,5,0,FLEE,1,GUARD,0,3,0,0
5320,1775852044.024,1234,272,25,5,5,0.55,FLEE,0,GUARD,0,3,0,0
